tx_status,tx_codptcoleta,tx_localizacao,dt_atualizacao,globalid,objectid,nomePraia,tipo
Própria,PR002,,2020/01/16 00:00:00+00,{0F42A166-AC4E-4E69-8BE8-FEDB81A5F19A},20517,Piratininga,Oceânicas
Própria,PR002,,2020/01/21 00:00:00+00,{FBD0DE59-4E51-4A90-B3A4-78AAC6CC8F2F},20518,Piratininga,Oceânicas
Própria,PR002,,2020/01/23 00:00:00+00,{1E601F7F-808F-4969-9976-AA4B62F5C68E},20519,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/02/06 00:00:00+00,{824CC398-FCE8-4643-B332-FFB020F0BD22},20520,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/02/20 00:00:00+00,{04086EDF-28B4-4838-85AE-4529138C387C},20521,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/03/02 00:00:00+00,{700281B5-53AD-4ABD-B598-8BD1C0C3E07B},20522,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/03/05 00:00:00+00,{F7A76EE9-C82F-4591-937A-CA8632F4A496},20523,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/03/09 00:00:00+00,{CCB86FEA-476A-4E55-9A2D-70AF590BC9E3},20524,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/03/16 00:00:00+00,{06399954-DC77-4D61-842C-78883187797E},20525,Piratininga,Oceânicas
Própria,PR002,,2020/03/12 00:00:00+00,{269767AA-5677-4DB5-AD8B-C7C68ACCF02E},20526,Piratininga,Oceânicas
Própria,PR002,,2020/02/13 00:00:00+00,{E1EB2233-9E20-45F7-B984-CEBB77228EA5},20527,Piratininga,Oceânicas
Própria,PR002,,2020/02/17 00:00:00+00,{0860D139-CC6B-4CF3-BFCE-B857AE3F719B},20528,Piratininga,Oceânicas
Própria,PR002,,2020/02/27 00:00:00+00,{A1199239-C147-4E11-BA40-B3B0716D6296},20529,Piratininga,Oceânicas
Não Realizada,PR002,,2020/04/27 00:00:00+00,{AA4477B5-8971-48A2-AE7A-0FE2C37B3148},20530,Piratininga,Oceânicas
Não Realizada,PR002,,2020/05/20 00:00:00+00,{FA1266B3-E9EF-431B-9381-317DFB1CCBA5},20531,Piratininga,Oceânicas
Não Realizada,PR002,,2020/06/08 00:00:00+00,{4DC78325-CAC0-4470-AE96-BCC7FE6CB243},20532,Piratininga,Oceânicas
Não Realizada,PR002,,2020/06/29 00:00:00+00,{663622BC-69B6-464E-B0B4-4D94B6AE928A},20533,Piratininga,Oceânicas
Não Realizada,PR002,,2020/07/07 00:00:00+00,{D0324FF1-7DAB-49D3-B379-B07481841DCD},20534,Piratininga,Oceânicas
Não Realizada,PR002,,2020/07/14 00:00:00+00,{C1E46A2C-C466-4808-B368-8372BF327B64},20535,Piratininga,Oceânicas
Não Realizada,PR002,,2020/07/21 00:00:00+00,{FE156267-96E1-4039-AFC6-8FB4B2ADE340},20536,Piratininga,Oceânicas
Não Realizada,PR002,,2020/07/28 00:00:00+00,{E8B48EBA-7CEF-4FF1-B88C-5AA74F8937A8},20537,Piratininga,Oceânicas
Própria,PR002,,2020/08/03 00:00:00+00,{0A5D32A0-EA3F-4642-9E18-C292C201A71C},20538,Piratininga,Oceânicas
Própria,PR002,,2020/08/05 00:00:00+00,{B9831FE0-9849-4874-88AC-92B6BDB0CD73},20539,Piratininga,Oceânicas
Própria,PR002,,2020/08/10 00:00:00+00,{C2811F78-12C9-4685-ADE2-6B58CEBCBBC8},20540,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/08/17 00:00:00+00,{17D6F3F0-7E9F-4CE5-9E97-77546481E2CA},20541,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/08/24 00:00:00+00,{012F30EA-C74C-455C-B901-B1252BF8DE72},20542,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/08/26 00:00:00+00,{5B0935E5-8374-4617-B0F1-CA73F27D7D45},20543,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/09/03 00:00:00+00,{BF1B0874-590F-453C-9975-E79B519E9B9B},20544,Piratininga,Oceânicas
Própria,PR002,,2020/08/12 00:00:00+00,{BECAE171-CB1F-4193-A346-CAB99914A698},20545,Piratininga,Oceânicas
Própria,PR002,,2020/08/19 00:00:00+00,{75559AE8-9139-450E-85DC-1A30F523D8C9},20546,Piratininga,Oceânicas
Própria,PR002,,2020/08/31 00:00:00+00,{3A7755BA-ED22-403E-87FA-DCBDA6ED8894},20547,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/09/24 00:00:00+00,{18B81B3F-B048-4F1E-8E0E-6A84C28118EC},20548,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/10/13 00:00:00+00,{57B23E5C-D5EB-40A4-AABC-4BA9FAB16B05},20549,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/10/15 00:00:00+00,{5AE0ACE0-E032-4206-AF73-D96632F2DCDE},20550,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/10/22 00:00:00+00,{76E1A21A-7279-48A9-83DD-A7B1F1D829FD},20551,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/10/26 00:00:00+00,{A1394EE5-B6A5-4C2C-B188-E0E014EBC498},20552,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/10/28 00:00:00+00,{11EC58CC-A54E-4CF4-AF21-45E220F08B0F},20553,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2020/11/03 00:00:00+00,{2B9B7CD1-34E6-4B41-9E13-6BEC35D8CB85},20554,Piratininga,Oceânicas
Própria,PR002,,2020/09/09 00:00:00+00,{64D7780E-F75D-41A2-8177-57CE84F112E1},20555,Piratininga,Oceânicas
Própria,PR002,,2020/09/17 00:00:00+00,{E6F91E47-D0D2-4F50-978A-B234AF1C3B8E},20556,Piratininga,Oceânicas
Própria,PR002,,2020/10/19 00:00:00+00,{1FA45213-9848-4BCE-B230-218C9407ADC1},20557,Piratininga,Oceânicas
Própria,PR002,,2020/11/05 00:00:00+00,{8CA42234-0484-4BD0-AF2C-736F57CAC839},20558,Piratininga,Oceânicas
Própria,PR002,,2020/11/11 00:00:00+00,{770E6048-147F-4D53-9819-CE95B05DE188},20559,Piratininga,Oceânicas
Própria,PR002,,2020/11/16 00:00:00+00,{5D945EF5-D913-4F46-A848-F9E0D5AF6187},20560,Piratininga,Oceânicas
Própria,PR002,,2020/11/18 00:00:00+00,{4092B224-62C8-4562-B80F-63F67F7AD978},20561,Piratininga,Oceânicas
Própria,PR002,,2020/11/23 00:00:00+00,{244E2CFA-0CFA-41E5-BE37-9A64E40A23EA},20562,Piratininga,Oceânicas
Própria,PR002,,2020/11/27 00:00:00+00,{6C4A58B0-A7A5-495E-B081-4A62AC86E17D},20563,Piratininga,Oceânicas
Própria,PR002,,2020/11/30 00:00:00+00,{E1D4425A-179F-42C4-8386-F499308EFAF2},20564,Piratininga,Oceânicas
Própria,PR002,,2020/12/03 00:00:00+00,{8C124A52-4A15-467D-B260-FA918B21D657},20565,Piratininga,Oceânicas
Própria,PR002,,2020/12/07 00:00:00+00,{B62F48E0-E075-4F13-A2D5-A3A25A2A7F14},20566,Piratininga,Oceânicas
Própria,PR002,,2020/12/17 00:00:00+00,{BA8A4B3F-BF3F-4EB8-9409-47891F35FB30},20567,Piratininga,Oceânicas
Própria,PR002,,2020/12/21 00:00:00+00,{76F7AC1E-5E47-44DF-9FDD-BD08A9096A27},20568,Piratininga,Oceânicas
Própria,PR002,,2020/12/28 00:00:00+00,{81624D3E-AA78-4282-B691-BC2D0A4CC113},20569,Piratininga,Oceânicas
Própria,PR002,,2021/01/04 00:00:00+00,{808531E3-BB1E-49DD-BB36-BE25D8574405},20570,Piratininga,Oceânicas
Própria,PR002,,2021/01/07 00:00:00+00,{3774CD0D-B330-43C2-8317-A6B3E1E3F6D7},20571,Piratininga,Oceânicas
Própria,PR002,,2021/01/11 00:00:00+00,{3A21BBC5-8D4B-45BB-AD3A-3FBB8847BED3},20572,Piratininga,Oceânicas
Própria,PR002,,2021/01/14 00:00:00+00,{4B35B00D-B033-43A3-B470-2F726146E6EC},20573,Piratininga,Oceânicas
Própria,PR002,,2021/01/18 00:00:00+00,{D1CCDC0C-8814-4B7E-AAB3-1D1BDDD93A77},20574,Piratininga,Oceânicas
Própria,PR002,,2021/01/21 00:00:00+00,{07F81CA6-86DF-429D-84D4-167C0C5BEA91},20575,Piratininga,Oceânicas
Própria,PR002,,2021/01/25 00:00:00+00,{A61B99A0-377C-4C69-839F-6959C0E6F9AE},20576,Piratininga,Oceânicas
Própria,PR002,,2021/01/28 00:00:00+00,{4E79C9DC-5BA8-4B58-A1FA-8EA2AC07DCF3},20577,Piratininga,Oceânicas
Própria,PR002,,2021/02/01 00:00:00+00,{EC99EA74-3AB3-46EB-9CBA-CA353DE18059},20578,Piratininga,Oceânicas
Própria,PR002,,2021/02/04 00:00:00+00,{C5445BA5-8488-41C5-BD1D-B04A3B7F01BE},20579,Piratininga,Oceânicas
Própria,PR002,,2021/02/08 00:00:00+00,{094A84E2-8D9E-4219-B52B-A7FF8FE69E65},20580,Piratininga,Oceânicas
Própria,PR002,,2021/02/11 00:00:00+00,{F8622975-BBCB-4317-B276-0F94A928D886},20581,Piratininga,Oceânicas
Própria,PR002,,2021/02/18 00:00:00+00,{1BB14D86-520C-4126-88E9-BE2F5386ADE4},20582,Piratininga,Oceânicas
Própria,PR002,,2021/02/22 00:00:00+00,{F2E41080-20C2-4EE9-80AF-E56D146C65A8},20583,Piratininga,Oceânicas
Própria,PR002,,2021/02/25 00:00:00+00,{40ED1F0F-99FF-417A-BF55-93FB52CD75CF},20584,Piratininga,Oceânicas
Própria,PR002,,2021/03/01 00:00:00+00,{C7B4B740-70CF-444E-91BB-67E9D91D500F},20585,Piratininga,Oceânicas
Própria,PR002,,2021/03/04 00:00:00+00,{0D693B87-B8A4-42B9-B975-369F81143EEB},20586,Piratininga,Oceânicas
Própria,PR002,,2021/03/08 00:00:00+00,{9A39DEA2-1757-4305-A5A3-A27E11CB875E},20587,Piratininga,Oceânicas
Própria,PR002,,2021/03/18 00:00:00+00,{B594FF9C-A25B-4569-A874-EEAD9A0A945D},20588,Piratininga,Oceânicas
Própria,PR002,,2021/05/06 00:00:00+00,{9350177D-6B15-4099-86CB-8F94EDAAC80A},20589,Piratininga,Oceânicas
Própria,PR002,,2021/05/10 00:00:00+00,{743B5B56-C373-428C-88C6-43FEE1893867},20590,Piratininga,Oceânicas
Própria,PR002,,2021/05/13 00:00:00+00,{47148BB9-CB4A-47B3-971B-AFF483698ED6},20591,Piratininga,Oceânicas
Própria,PR002,,2021/05/20 00:00:00+00,{9BDC78D3-E3F6-4BD6-A080-D4BA88A1B0C6},20592,Piratininga,Oceânicas
Própria,PR002,,2021/05/27 00:00:00+00,{1DF73AB2-EA57-453D-B4A3-CC8B6E99F840},20593,Piratininga,Oceânicas
Própria,PR002,,2021/05/31 00:00:00+00,{E0A42F72-8B24-4AE1-A661-A5F73E681C49},20594,Piratininga,Oceânicas
Própria,PR002,,2021/06/07 00:00:00+00,{24AC3253-EA2B-4ECE-AB32-5B07E00A154E},20595,Piratininga,Oceânicas
Própria,PR002,,2021/06/10 00:00:00+00,{6267A7FB-7501-44EC-AA11-30775F0F9DFC},20596,Piratininga,Oceânicas
Própria,PR002,,2021/06/14 00:00:00+00,{D9604767-BC1E-43DE-884E-F0CB9BAF1D4B},20597,Piratininga,Oceânicas
Própria,PR002,,2021/06/17 00:00:00+00,{D63CC440-798F-40A6-A006-E1F34BB10790},20598,Piratininga,Oceânicas
Própria,PR002,,2021/06/21 00:00:00+00,{6EC5C7AA-42A2-4D43-B434-5EC543821FE9},20599,Piratininga,Oceânicas
Própria,PR002,,2021/06/24 00:00:00+00,{7A1AC4B6-832C-4C7B-BCA4-7093606D1D5B},20600,Piratininga,Oceânicas
Própria,PR002,,2021/06/28 00:00:00+00,{F975B00F-B965-4577-AD33-E2919DE49153},20601,Piratininga,Oceânicas
Própria,PR002,,2021/07/01 00:00:00+00,{2F12A28B-137D-45F5-9E10-90E41C331F90},20602,Piratininga,Oceânicas
Própria,PR002,,2021/07/05 00:00:00+00,{2118D6BD-E640-462A-900C-FF7A360B5896},20603,Piratininga,Oceânicas
Própria,PR002,,2021/07/08 00:00:00+00,{4D93AEAC-B492-4C9C-9F21-8106DFDDE416},20604,Piratininga,Oceânicas
Própria,PR002,,2021/07/12 00:00:00+00,{B8E79648-8A94-4C94-BEAD-64D6E4DBAE0F},20605,Piratininga,Oceânicas
Própria,PR002,,2021/07/15 00:00:00+00,{B044F04E-0E9E-4CE3-A61D-FB53DA093D8A},20606,Piratininga,Oceânicas
Própria,PR002,,2021/07/20 00:00:00+00,{D9FD7AA3-9288-4020-87F7-7C3EBBDA8927},20607,Piratininga,Oceânicas
Própria,PR002,,2021/07/22 00:00:00+00,{75E7B669-E0D0-4CA0-9992-FC3B9A2BEAEC},20608,Piratininga,Oceânicas
Própria,PR002,,2021/07/26 00:00:00+00,{E6F56048-A0A2-46CA-BCDB-1610D691DD09},20609,Piratininga,Oceânicas
Própria,PR002,,2021/07/29 00:00:00+00,{EADAECB1-9ED2-4786-A4EC-EBA7BD68D576},20610,Piratininga,Oceânicas
Própria,PR002,,2021/08/02 00:00:00+00,{0D5D9C1F-4246-44DE-8F7A-A8DC93F854B8},20611,Piratininga,Oceânicas
Própria,PR002,,2021/08/05 00:00:00+00,{3E9BAD86-FA65-4E32-8D34-A17D50B2EA17},20612,Piratininga,Oceânicas
Própria,PR002,,2021/08/09 00:00:00+00,{B3779B93-7B8E-4C6E-80AF-B923AE5EF218},20613,Piratininga,Oceânicas
Própria,PR002,,2021/08/12 00:00:00+00,{53E49157-049E-4C3A-A983-C3BA45A0201A},20614,Piratininga,Oceânicas
Própria,PR002,,2021/08/16 00:00:00+00,{68D07773-1413-4D16-AD8D-D9E9C255294F},20615,Piratininga,Oceânicas
Própria,PR002,,2021/08/19 00:00:00+00,{5DDB350B-434C-49C4-9CAB-09A69B8A3378},20616,Piratininga,Oceânicas
Própria,PR002,,2021/08/23 00:00:00+00,{B8241AF1-2403-448D-AC48-BFABAC21CB24},20617,Piratininga,Oceânicas
Própria,PR002,,2021/08/26 00:00:00+00,{9ECD87D6-5CEF-432E-B18A-CFA0A8658352},20618,Piratininga,Oceânicas
Própria,PR002,,2021/08/30 00:00:00+00,{84124B78-6A2A-4E7F-8115-0623591F82B7},20619,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2021/11/03 00:00:00+00,{EBFB4814-B6E1-4434-8B90-9A0703E4AB0F},20620,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2021/11/11 00:00:00+00,{46224DA0-E94F-4D28-A17A-026F74BB2028},20621,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2021/11/16 00:00:00+00,{5BFB4F89-AD17-4429-A5F6-E1B296543CA8},20622,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2021/11/18 00:00:00+00,{CDA462EF-4777-403D-998F-310B7D5A61A7},20623,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2021/11/22 00:00:00+00,{A62B0AB4-BCFD-41B4-A82B-C59358BA22A2},20624,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2021/11/25 00:00:00+00,{F0CEE3C7-6A8D-4FA5-B4AA-D122BECAA26E},20625,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2021/11/29 00:00:00+00,{CEAAB386-3B09-4595-9CE6-21DD28B84622},20626,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2021/12/02 00:00:00+00,{AFC04816-EDE1-436D-8909-0BC1AEB5FD1F},20627,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2021/12/06 00:00:00+00,{6573D41C-1651-41F7-A679-70554BADCDB7},20628,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2021/12/09 00:00:00+00,{55C6A932-C714-4990-99DA-395A34945612},20629,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2021/12/13 00:00:00+00,{13FD71EE-11DB-4BC6-A2C6-212F1895894D},20630,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2021/12/16 00:00:00+00,{FF7C4D7C-C0D9-4104-BB4E-D6244EA0CB06},20631,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2021/12/20 00:00:00+00,{D4F084FB-0E06-4393-8B70-B1103F311DBC},20632,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2021/12/28 00:00:00+00,{2C34A138-2C24-418D-A2FE-7FD2A04828BF},20633,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2022/01/03 00:00:00+00,{6A68276C-D587-497F-BCB3-389E3CE84094},20634,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2022/01/06 00:00:00+00,{A9373F17-622B-4DE2-BF5F-912A67A3A90E},20635,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2022/01/18 00:00:00+00,{774C0629-E99F-4AAD-897B-C23268F0BE7D},20636,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2022/01/24 00:00:00+00,{8E5663FF-87D6-4E92-A88E-EFE5516CC8B7},20637,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2022/01/27 00:00:00+00,{E13983F7-D6DE-46C0-A51C-121C38339DD0},20638,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2022/01/31 00:00:00+00,{99436794-1209-4833-A51F-577EB7F25FD2},20639,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2022/02/03 00:00:00+00,{DB762481-9313-46E1-A644-38011B73E9D0},20640,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2022/02/07 00:00:00+00,{874AB9E7-934C-4E61-8655-DE46C299C509},20641,Piratininga,Oceânicas
Própria,PR002,,2021/09/02 00:00:00+00,{2A7FAFDE-59D2-47CC-97A1-89DA7C3DBC13},20642,Piratininga,Oceânicas
Própria,PR002,,2021/09/08 00:00:00+00,{E6CDCAF2-4D5D-4EFC-8F49-075EF04A573B},20643,Piratininga,Oceânicas
Própria,PR002,,2021/09/13 00:00:00+00,{19A09211-8E2B-4F69-A2AF-76036C06E688},20644,Piratininga,Oceânicas
Própria,PR002,,2021/09/16 00:00:00+00,{D71B8040-091A-403C-8488-EF028271E417},20645,Piratininga,Oceânicas
Própria,PR002,,2021/09/20 00:00:00+00,{AF1FFE03-2BEE-4E6D-8E3D-B8E0731FC7BA},20646,Piratininga,Oceânicas
Própria,PR002,,2021/09/23 00:00:00+00,{420EA252-AF53-4AFB-BD9F-28B247FB9615},20647,Piratininga,Oceânicas
Própria,PR002,,2021/09/27 00:00:00+00,{8C794074-2623-4F85-9422-64ACFFDCD8A4},20648,Piratininga,Oceânicas
Própria,PR002,,2021/09/30 00:00:00+00,{0706C03E-2BF7-4DE1-9417-98B55AD0B858},20649,Piratininga,Oceânicas
Própria,PR002,,2021/10/04 00:00:00+00,{FC2FDB66-6E15-4685-88A2-50CD02855EC2},20650,Piratininga,Oceânicas
Própria,PR002,,2021/10/07 00:00:00+00,{9EAB1D07-0E2A-45BE-A862-106F344DF4FD},20651,Piratininga,Oceânicas
Própria,PR002,,2021/10/14 00:00:00+00,{CEA4DD7E-D986-4626-9104-624F267EC8C0},20652,Piratininga,Oceânicas
Própria,PR002,,2021/10/18 00:00:00+00,{AF070D2D-7BAF-45C3-BC3D-E713B4487C54},20653,Piratininga,Oceânicas
Própria,PR002,,2021/10/21 00:00:00+00,{4E8FF2E4-AA81-4ACC-88DC-2EEC39394355},20654,Piratininga,Oceânicas
Própria,PR002,,2021/10/25 00:00:00+00,{1C6959F3-D943-4BF8-96FD-492F7E0A9879},20655,Piratininga,Oceânicas
Própria,PR002,,2021/10/28 00:00:00+00,{F877B01A-0D4E-4AD2-9181-7F402F66EBC5},20656,Piratininga,Oceânicas
Própria,PR002,,2021/11/08 00:00:00+00,{02A320E8-C24A-4380-8F54-8B9346D32EE5},20657,Piratininga,Oceânicas
Própria,PR002,,2022/01/10 00:00:00+00,{71C7A444-1E05-46E2-A236-317D4FE34096},20658,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2022/02/14 00:00:00+00,{3311A619-BF6B-461F-A5FD-340D815AAC59},20659,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2022/02/17 00:00:00+00,{16EF9C74-F842-4BD2-8D89-EE4C06EE2EDA},20660,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2022/02/21 00:00:00+00,{9BF2B98B-487F-4896-A2E7-127BF5CDE7BB},20661,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2022/02/24 00:00:00+00,{DE1DAD6E-4980-4691-AF5A-4D3FD81757B8},20662,Piratininga,Oceânicas
Própria,PR002,Em frente à Rua Orestes Barbosa,2022/03/03 00:00:00+00,{239CFB69-856F-493C-A542-F1C3B5DA5F59},20663,Piratininga,Oceânicas
Própria,PR002,,2022/02/10 00:00:00+00,{E2F37459-DA90-4195-A419-BE5B0372FC91},20664,Piratininga,Oceânicas
Própria,PR002,,2022/03/07 00:00:00+00,{86EBBB67-5863-4764-B506-7414FD2A7617},20665,Piratininga,Oceânicas
Própria,PR002,,2022/03/10 00:00:00+00,{19EF16FB-BEAC-4657-9FB3-E4403A91224D},20666,Piratininga,Oceânicas
Própria,PR002,,2022/03/14 00:00:00+00,{999FBDE1-29E4-460C-AC6C-830876EF1501},20667,Piratininga,Oceânicas
Própria,PR002,,2022/03/17 00:00:00+00,{C9C481DD-62B4-4058-86B3-C66309B64E5B},20668,Piratininga,Oceânicas
Própria,PR002,,2022/03/21 00:00:00+00,{8DEC8937-FB53-4959-B4D2-D9245CE636CD},20669,Piratininga,Oceânicas
Própria,PR002,,2022/03/24 00:00:00+00,{405561F5-370C-492D-B311-59E865C884D1},20670,Piratininga,Oceânicas
Própria,PR002,,2022/03/28 00:00:00+00,{9EF3B3D7-423E-4753-A396-35250B60E4C3},20671,Piratininga,Oceânicas
Própria,PR002,,2022/03/31 00:00:00+00,{1DBE5840-5F8E-4813-872D-E892D58FE938},20672,Piratininga,Oceânicas
Própria,PR002,,2022/04/04 00:00:00+00,{C283A093-FD26-4D73-9F5A-9AB271C52789},20673,Piratininga,Oceânicas
Própria,PR002,,2022/04/07 00:00:00+00,{F3EFF4D9-D933-4491-8689-E247CDA98E81},20674,Piratininga,Oceânicas
Própria,PR002,,2022/04/11 00:00:00+00,{C0A24994-9E13-4D75-A143-3FDBE9275260},20675,Piratininga,Oceânicas
Própria,PR002,,2022/04/18 00:00:00+00,{8F53E00E-B6C4-449E-95A6-79B99FC6F3A4},20676,Piratininga,Oceânicas
Própria,PR002,,2022/04/25 00:00:00+00,{4B7B78A6-2A98-49F4-84A1-87FEEE414D47},20677,Piratininga,Oceânicas
Própria,PR002,,2022/04/28 00:00:00+00,{6E0CCEDF-CF42-43D1-899B-A49C9FA3AA66},20678,Piratininga,Oceânicas
Própria,PR002,,2022/05/02 00:00:00+00,{810C0B23-25B1-4F50-B68F-AC79448C4483},20679,Piratininga,Oceânicas
Própria,PR002,,2022/05/05 00:00:00+00,{F440A48A-8960-4E1C-8CD3-FEFCE643B5CB},20680,Piratininga,Oceânicas
Própria,PR002,,2022/05/09 00:00:00+00,{6D28A224-C6FE-4B5B-AEFA-70BDF7C4441A},20681,Piratininga,Oceânicas
Própria,PR002,,2022/05/16 00:00:00+00,{D9F7677D-12A5-478C-908E-042839ED05AB},20682,Piratininga,Oceânicas
Própria,PR002,,2022/05/19 00:00:00+00,{FA556469-EEEC-4052-87A5-8038CC7A42A6},20683,Piratininga,Oceânicas
Própria,PR002,,2022/05/23 00:00:00+00,{3A0B5C4E-ABAD-439B-A27C-23B9936DA8F7},20684,Piratininga,Oceânicas
Própria,PR002,,2022/05/26 00:00:00+00,{D8EB2377-5B2F-409C-9D95-E6968C1F1928},20685,Piratininga,Oceânicas
Própria,PR002,,2022/05/30 00:00:00+00,{F19FEB28-780E-4D7F-8B1B-3A33DE0C3226},20686,Piratininga,Oceânicas
Própria,PR002,,2022/06/01 00:00:00+00,{D4129976-AC2A-4DD3-9871-1DDBBB14E72D},20687,Piratininga,Oceânicas
Própria,PR002,,2022/06/06 00:00:00+00,{9EBBBE2F-4F57-4D0A-873D-E5B847D4BA42},20688,Piratininga,Oceânicas
Própria,PR002,,2022/06/09 00:00:00+00,{3004103C-A8B1-4898-B453-43DC313D66EC},20689,Piratininga,Oceânicas
Própria,PR002,,2022/06/14 00:00:00+00,{DB669D5E-0DB9-478F-9245-2F5EB5941D2D},20690,Piratininga,Oceânicas
Própria,PR002,,2022/06/20 00:00:00+00,{642D0B1F-44AF-4FAD-AB8D-E489198DA2CA},20691,Piratininga,Oceânicas
Própria,PR002,,2022/06/23 00:00:00+00,{34D88961-F4C9-4A54-898D-1897F41ADB82},20692,Piratininga,Oceânicas
Própria,PR002,,2022/06/27 00:00:00+00,{DB936FF1-EE2D-46D7-AFD7-EB91D41EABBA},20693,Piratininga,Oceânicas
Própria,PR002,,2022/06/30 00:00:00+00,{44428CE5-91E7-460B-A384-8630F6392FA7},20694,Piratininga,Oceânicas
Própria,PR002,,2022/07/04 00:00:00+00,{2214A9C9-AD33-4A12-847A-23E7443DAA1E},20695,Piratininga,Oceânicas
Própria,PR002,,2022/07/07 00:00:00+00,{969DD2E0-9AC8-4BD0-B8FB-0A74BC10C681},20696,Piratininga,Oceânicas
Própria,PR002,,2022/07/11 00:00:00+00,{0CEC50ED-6919-497E-98DC-DB98F507E677},20697,Piratininga,Oceânicas
Própria,PR002,,2022/07/13 00:00:00+00,{B4157955-5B9C-453A-A623-FDDB6B0AB559},20698,Piratininga,Oceânicas
Própria,PR002,,2022/07/18 00:00:00+00,{4C20BE8A-14A6-43A7-8A0F-307AB7F63A94},20699,Piratininga,Oceânicas
Própria,PR002,,2022/07/21 00:00:00+00,{E8779610-2A58-45E8-86B7-89DCFC260A65},20700,Piratininga,Oceânicas
Própria,PR002,,2022/07/25 00:00:00+00,{091C3193-0AA6-4D88-B4C1-623B0EFE6D9E},20701,Piratininga,Oceânicas
Própria,PR002,,2022/07/28 00:00:00+00,{37440BD6-589F-4C22-B3E2-FB5120FD9079},20702,Piratininga,Oceânicas
Própria,PR002,,2022/08/01 00:00:00+00,{D842DE6E-3649-4DDC-942B-D63F14A0088A},20703,Piratininga,Oceânicas
Própria,PR002,,2022/08/04 00:00:00+00,{0FBE809D-2BD1-45FE-AF4D-0CF7AE0E4E65},20704,Piratininga,Oceânicas
Própria,PR002,,2022/08/16 00:00:00+00,{BFB090C3-82F4-423E-8062-2EE038810682},20705,Piratininga,Oceânicas
Própria,PR002,,2022/08/22 00:00:00+00,{2B993628-62B6-428E-94DC-68895DBA187A},20706,Piratininga,Oceânicas
